School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
West Virginia,32,23,9,.719,16.39,9.29,11,7,12,3,11,6,2366,2139,,69.2,106.1,.404,.339,.503,52.5,57.2,15.7,7.0,.466,15.2,40.9,.267,.8539,111.3,95.4,68.7,+.050,.7071,106.3,98.4,.4355
Western Carolina,32,15,17,.469,-5.74,-3.47,9,9,7,6,8,11,2251,2284,,66.8,103.3,.354,.313,.524,50.2,46.9,11.9,11.2,.488,17.0,35.0,.248,.3433,99.0,104.7,66.1,+.009,.4323,102.1,104.6,.6243
Western Illinois,28,8,20,.286,-13.88,-2.99,3,13,8,6,0,14,1747,1983,,67.8,91.5,.300,.348,.495,46.3,54.2,7.8,6.7,.461,16.8,20.9,.209,.1356,90.6,106.4,67.1,+.036,.4384,102.0,104.3,.4570
Western Kentucky,32,20,12,.625,1.33,-0.24,12,6,13,3,7,9,2285,2149,,67.9,104.0,.378,.376,.531,51.4,57.5,8.0,9.3,.503,16.3,31.6,.247,.5566,102.6,100.6,66.5,+.040,.4840,101.4,102.0,.5669
Western Michigan,33,20,13,.606,1.51,0.51,10,8,13,2,7,11,2344,2268,,64.6,108.7,.417,.358,.560,50.5,51.9,9.8,6.6,.525,15.9,31.2,.292,.5485,106.2,104.4,64.8,+.044,.5163,103.2,102.6,.4327
Wichita State,32,28,4,.875,15.19,2.39,17,1,15,0,13,4,2231,1786,,61.4,112.7,.363,.353,.542,54.0,56.8,11.4,10.7,.510,12.9,35.3,.250,.9048,113.0,92.9,62.1,+.018,.5452,102.0,100.4,.5977
William & Mary,33,20,13,.606,3.08,-0.89,12,6,12,2,8,11,2414,2208,,64.6,112.4,.357,.426,.598,49.7,58.4,9.5,13.8,.568,15.9,25.1,.262,.5823,112.0,108.8,64.2,-.024,.5025,102.0,101.9,.6627
Winthrop,32,19,13,.594,-3.93,-7.41,12,6,11,3,8,10,2356,2159,,67.4,107.6,.367,.387,.554,49.6,47.8,10.2,12.6,.518,15.5,30.2,.266,.4844,103.1,103.6,66.1,-.051,.3507,99.7,105.2,.4308
Wisconsin,34,31,3,.912,24.90,9.14,16,2,15,1,16,2,2444,1908,,59.2,120.5,.356,.370,.583,54.9,50.2,7.6,10.5,.546,10.8,31.9,.272,.9605,124.6,94.4,58.8,+.009,.6988,105.9,98.5,.6265
Wofford,34,28,6,.824,2.38,-3.44,16,2,13,1,15,5,2278,2033,,62.9,106.6,.385,.328,.552,51.1,56.8,10.4,7.3,.520,15.4,28.9,.265,.6617,103.3,97.5,61.5,+.141,.4108,102.3,105.6,.6572
Wright State,31,11,20,.355,-6.28,-1.01,3,13,4,8,7,12,1989,2107,,64.4,98.8,.324,.353,.532,46.0,56.9,8.3,7.2,.502,16.8,23.3,.225,.3108,96.1,103.0,63.6,-.029,.5096,103.5,103.2,.5365
Wyoming,34,25,9,.735,4.36,-0.14,11,7,17,2,8,7,2097,1903,,58.3,103.4,.400,.394,.560,50.0,67.1,9.3,10.4,.525,17.0,22.4,.283,.6358,101.8,97.0,59.2,+.084,.4538,100.8,102.4,.2797
Xavier,34,21,13,.618,15.30,9.39,9,9,13,3,8,10,2501,2300,,66.0,109.4,.381,.328,.566,52.7,62.9,9.1,7.7,.530,15.8,31.3,.276,.8522,111.9,96.1,65.7,-.063,.7260,106.7,98.0,.5529
Yale,33,22,10,.688,3.70,-0.70,11,4,9,3,13,7,2164,1931,,62.3,106.9,.392,.357,.547,54.4,59.1,9.3,11.8,.510,17.2,35.4,.278,.7203,104.7,96.4,62.4,+.029,.5375,102.6,101.3,.6067
Youngstown State,32,11,21,.344,-7.49,-1.60,2,14,6,9,5,12,2287,2394,,68.2,104.0,.367,.322,.533,47.4,55.8,8.7,5.4,.499,15.0,28.1,.255,.2611,103.6,113.4,67.6,+.013,.4911,102.3,102.6,.4632
