School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Virginia Commonwealth,34,24,10,.706,13.74,3.83,14,4,15,2,7,4,2625,2288,,69.8,109.9,.323,.328,.538,51.9,51.0,12.5,10.0,.509,13.7,33.3,.223,.8213,108.7,95.2,69.9,-.065,.5498,105.4,103.6,.4976
Virginia Tech,33,19,14,.576,10.16,7.68,10,8,13,5,4,6,2461,2379,,69.5,105.7,.497,.294,.546,49.1,49.1,7.6,9.1,.501,16.0,30.0,.348,.7579,109.8,99.4,70.4,+.019,.6565,107.8,101.9,.3226
Wagner,32,22,10,.688,-4.45,-10.42,13,5,13,4,9,6,2256,2047,,67.6,103.8,.332,.304,.514,55.3,52.7,10.2,11.7,.477,16.3,38.0,.236,.4940,101.0,101.3,66.6,+.001,.2622,98.5,107.8,.4048
Wake Forest,31,11,20,.355,5.79,10.79,2,16,6,9,3,9,2295,2450,,71.9,102.1,.432,.343,.528,50.9,54.7,8.2,10.6,.494,17.4,32.7,.285,.5690,104.5,102.0,72.5,+.026,.7367,110.6,101.2,.5837
Washington,32,18,14,.563,12.15,8.56,9,9,12,5,3,6,2668,2553,,77.5,105.5,.406,.339,.526,48.5,51.1,9.7,14.8,.481,15.0,33.1,.294,.7577,108.9,98.6,78.2,-.014,.6709,107.4,101.0,.4599
Washington State,31,9,22,.290,0.93,8.40,1,17,8,9,0,10,2187,2394,,70.3,98.8,.313,.301,.541,48.6,52.0,7.0,10.3,.510,17.8,24.2,.223,.4103,101.9,105.2,69.5,-.051,.6801,107.7,100.8,.4150
Weber State,34,26,8,.765,0.28,-5.78,15,3,13,1,6,7,2609,2273,,68.7,110.1,.443,.418,.590,53.0,52.8,7.0,7.9,.563,17.1,26.5,.301,.5712,102.6,100.1,67.9,-.003,.3508,102.3,107.9,.5296
West Virginia,34,26,8,.765,22.90,10.31,13,5,13,2,7,4,2693,2265,,70.7,111.1,.461,.306,.539,56.0,54.2,13.9,8.1,.502,16.2,41.9,.309,.9243,114.9,92.4,70.5,+.008,.7512,109.4,99.4,.5346
Western Carolina,33,16,17,.485,-4.53,-1.13,10,8,12,2,3,14,2405,2411,,70.1,102.0,.383,.367,.529,50.3,49.9,11.2,9.4,.491,17.4,32.2,.269,.4406,100.7,102.9,69.9,+.020,.5313,105.5,104.3,.7298
Western Illinois,27,10,17,.370,-5.97,-1.10,3,13,7,6,3,11,1904,1914,,68.8,102.5,.330,.322,.541,50.1,53.4,8.8,8.6,.507,16.0,25.2,.238,.3325,99.6,105.8,68.9,-.069,.5167,104.5,103.9,.5394
Western Kentucky,34,18,16,.529,-1.22,-0.81,8,10,12,4,3,9,2620,2586,,68.8,109.9,.390,.326,.561,53.8,50.1,6.3,10.3,.529,16.3,34.6,.273,.4809,108.0,108.7,67.8,+.010,.4620,104.5,105.9,.5209
Western Michigan,32,13,19,.406,-1.83,0.31,7,11,10,5,2,12,2342,2352,,68.7,104.1,.441,.312,.531,52.0,48.6,8.1,7.5,.485,15.4,30.7,.314,.4529,102.4,104.1,68.8,-.055,.5246,104.6,103.7,.5447
Wichita State,32,24,8,.750,16.61,2.90,16,2,14,1,9,3,2343,1896,,66.0,110.0,.385,.385,.537,53.3,57.4,10.8,11.9,.497,12.8,32.0,.275,.9145,108.9,88.6,67.1,-.078,.5547,102.5,100.5,.6535
William & Mary,31,20,11,.645,5.86,1.59,11,7,12,3,7,7,2384,2205,,68.4,111.5,.362,.372,.579,51.5,59.4,8.0,11.7,.549,14.0,25.8,.260,.7020,112.2,104.1,69.3,-.015,.5732,105.2,102.5,.5755
Winthrop,32,23,9,.719,-1.04,-5.31,13,5,14,1,7,7,2631,2429,,72.9,112.7,.404,.411,.590,49.1,42.5,7.5,12.7,.552,15.5,26.8,.303,.5327,107.3,106.1,73.4,+.034,.3707,101.8,106.6,.4683
Wisconsin,32,20,12,.625,13.49,9.18,12,6,13,5,6,5,2204,2066,,64.2,106.5,.397,.338,.530,52.3,49.4,9.1,8.5,.490,14.6,33.7,.281,.8398,110.0,95.3,64.3,-.031,.7011,108.0,100.3,.5413
Wofford,32,15,17,.469,-3.43,-2.03,11,7,11,2,4,14,2296,2295,,66.0,107.4,.374,.384,.565,50.2,61.0,7.6,4.7,.525,15.8,26.7,.281,.4418,105.0,107.1,66.0,-.017,.5050,104.7,104.6,.6747
Wright State,35,22,13,.629,0.21,-1.73,13,5,13,2,5,9,2399,2303,,67.4,101.3,.324,.359,.543,47.4,55.8,8.1,6.6,.514,15.3,20.1,.225,.5540,100.1,98.2,66.1,+.057,.4751,104.0,104.9,.5215
Wyoming,32,14,18,.438,0.08,2.18,7,11,10,6,4,8,2294,2302,,66.8,106.1,.459,.527,.579,45.6,54.4,6.1,7.3,.541,15.5,17.5,.329,.4649,107.3,108.6,65.6,-.034,.5415,103.9,102.4,.5164
Xavier,32,27,5,.844,18.74,8.43,14,4,15,1,8,3,2603,2273,,72.8,111.8,.429,.347,.558,54.9,59.8,10.1,8.7,.515,15.0,35.7,.314,.8965,116.0,96.1,72.9,+.067,.6757,106.5,99.9,.5303
Yale,28,22,6,.786,8.62,-2.34,13,1,12,0,9,6,2105,1768,,67.1,111.6,.416,.307,.557,57.9,57.1,8.6,12.7,.528,16.7,39.3,.276,.8164,108.1,95.0,66.7,+.031,.4722,104.1,105.1,.5131
Youngstown State,32,11,21,.344,-10.83,-0.83,6,12,6,8,3,11,2437,2682,,74.1,100.7,.306,.348,.526,44.7,53.7,9.1,6.0,.494,14.4,23.1,.218,.2645,102.5,112.0,73.4,+.006,.5123,103.9,103.5,.5529
