School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Stephen F. Austin,27,12,15,.444,-10.15,-7.54,6,10,8,5,3,9,1751,1676,,629,1437,.438,122,342,.357,371,520,.713,348,910,314,167,44,406,502,,,.362,.238,.520,53.4,49.9,,3.3,.480,19.4,,.258,-10.43,97.9,108.3,59.3,-.046,-7.44,97.3,104.7,-10.08
Stetson,27,10,17,.370,-12.96,-6.23,8,12,6,5,4,12,1791,1954,1085,633,1494,.424,121,384,.315,404,570,.709,343,939,286,219,49,419,494,,,.382,.257,.507,50.5,45.2,,3.2,.464,19.2,,.270,-12.82,96.4,109.2,66.0,+.015,-5.93,100.4,106.3,+11.58
Stony Brook,29,12,17,.414,-8.59,-4.66,6,12,8,5,3,11,1793,1907,1165,625,1550,.403,156,458,.341,387,549,.705,312,999,308,175,72,402,514,,,.354,.295,.495,49.7,49.3,,4.5,.454,18.2,,.250,-9.02,95.8,104.9,64.7,+.037,-4.18,99.1,103.2,-4.81
Syracuse,34,27,7,.794,15.95,6.83,11,5,16,2,6,3,2548,2197,1370,946,1956,.484,156,499,.313,500,750,.667,470,1291,525,276,157,465,539,,,.383,.255,.551,52.8,55.5,,8.1,.524,16.7,,.256,+20.98,115.6,94.7,65.8,+.002,+6.29,106.8,100.5,-4.57
Temple,30,16,14,.533,6.68,4.31,11,5,8,5,6,7,1914,1843,1200,666,1714,.389,183,666,.275,399,601,.664,442,1083,293,229,94,275,488,,,.351,.389,.479,50.0,44.0,,6.0,.442,12.1,,.233,+8.53,109.4,100.9,60.3,-.044,+4.94,105.3,100.3,+14.45
Tennessee,31,14,17,.452,8.47,8.37,6,10,10,6,2,8,2138,2135,,763,1677,.455,222,579,.383,390,566,.689,319,1014,419,227,98,432,552,,,.338,.345,.549,49.6,54.9,,5.8,.521,18.2,,.233,+8.89,110.0,101.1,65.0,-.052,+8.95,107.2,98.2,+0.41
Tennessee State,31,14,17,.452,-4.50,-1.25,9,7,10,2,2,15,2337,2420,1270,842,1882,.447,233,652,.357,420,610,.689,411,1114,470,242,138,494,617,,,.324,.346,.538,50.0,55.8,,7.6,.509,18.5,,.223,-2.87,105.3,108.2,69.6,+.014,+1.60,104.9,103.3,+13.44
Tennessee Tech,29,18,11,.621,-2.86,-5.01,12,4,13,0,4,9,2150,1996,,755,1628,.464,173,505,.343,467,654,.714,374,1062,415,245,102,493,596,,,.402,.310,.555,53.7,55.0,,6.5,.517,20.3,,.287,+0.43,101.3,100.8,67.6,+.008,-4.18,102.1,106.3,+2.25
Tennessee-Martin,27,6,21,.222,-15.30,-3.38,3,13,3,7,3,11,1814,2066,1090,641,1539,.417,119,410,.290,413,615,.672,362,930,303,217,74,421,483,,,.400,.266,.495,48.2,47.3,,4.7,.455,18.7,,.268,-15.83,96.7,112.5,67.1,-.004,-1.50,103.5,105.0,+3.23
Texas,31,20,11,.645,15.49,7.56,9,7,14,2,4,6,2384,2124,1250,816,1789,.456,243,627,.388,509,730,.697,418,1228,406,187,134,433,548,,,.408,.350,.558,53.4,49.8,,7.1,.524,16.9,,.285,+17.01,114.1,97.1,66.5,-.051,+6.62,107.0,100.4,-2.46
Texas A&M,31,21,10,.677,13.15,5.19,8,8,17,3,4,6,2282,1970,,785,1614,.486,195,499,.391,517,757,.683,340,1097,507,200,107,434,698,,,.469,.309,.578,52.8,64.6,,6.7,.547,18.0,,.320,+13.34,112.3,98.9,64.9,+.007,+4.05,105.0,100.9,-16.29
Texas A&M-Corpus Christi,28,20,8,.714,-0.08,-5.48,,,12,2,8,6,2102,1818,1120,768,1553,.495,166,419,.396,400,534,.749,327,1021,514,198,129,456,461,,,.344,.270,.582,54.3,66.9,,8.2,.548,20.2,38.1,.258,-0.22,104.5,104.8,66.5,+.049,-7.70,98.2,105.9,+0.68
Texas Christian,35,21,14,.600,5.43,3.54,8,8,14,3,5,10,2463,2385,,831,2013,.413,284,791,.359,517,872,.593,447,1286,457,291,65,501,706,,,.433,.393,.507,49.1,55.0,,3.3,.483,17.1,,.257,+6.59,103.2,96.6,68.0,+.047,+4.51,105.1,100.6,-3.39
Texas Southern,26,11,15,.423,-16.79,-13.23,9,9,7,5,4,10,1711,1785,,584,1419,.412,125,417,.300,418,637,.656,358,1058,305,131,81,443,497,,,.449,.294,.497,52.5,52.2,,5.2,.456,20.5,,.295,-18.42,93.8,112.2,67.1,+.050,-14.85,91.1,105.9,-2.45
Texas State,28,14,14,.500,-9.75,-5.52,8,8,10,3,4,11,1914,1936,1135,662,1490,.444,186,492,.378,404,570,.709,308,939,335,192,58,418,552,,,.383,.330,.544,49.5,50.6,,3.7,.507,19.2,,.271,-9.23,102.1,111.4,61.7,+.031,-5.00,99.2,104.2,+0.67
Texas Tech,33,22,11,.667,16.24,9.11,10,6,13,2,5,5,2535,2287,1330,932,1957,.476,145,366,.396,526,696,.756,368,1156,553,259,123,424,554,,,.356,.187,.554,49.6,59.3,,6.3,.513,15.6,,.269,+15.47,110.3,94.8,69.0,+.037,+8.93,108.8,99.9,-3.94
Texas-Arlington,28,13,15,.464,-9.37,-4.24,7,9,9,5,4,10,1973,2053,,668,1440,.464,172,466,.369,465,668,.696,271,965,365,167,94,530,549,,,.464,.324,.561,50.5,54.6,,5.6,.524,23.2,,.323,-8.94,96.9,105.9,68.4,+.012,-3.37,101.3,104.6,+7.29
Texas-El Paso,35,27,8,.771,9.61,0.91,14,4,16,2,7,4,2616,2278,,901,1955,.461,208,571,.364,606,765,.792,386,1197,579,255,104,426,581,,,.391,.292,.564,51.1,64.3,,5.4,.514,15.5,,.310,+11.62,112.7,101.1,65.9,+.015,-0.68,102.2,102.9,-5.30
Texas-San Antonio,28,15,13,.536,-4.37,-3.93,10,6,10,4,5,9,2126,2067,,776,1696,.458,144,400,.360,430,698,.616,407,1170,425,227,123,503,555,,,.412,.236,.524,53.0,54.8,,7.0,.500,19.9,,.254,-3.35,100.4,103.8,72.8,-.006,-3.67,101.2,104.9,+5.14
Toledo,29,16,13,.552,4.82,3.18,11,7,11,1,3,10,2055,1990,1180,735,1625,.452,195,565,.345,390,554,.704,318,911,414,284,80,408,591,,,.341,.348,.544,47.2,56.3,,5.3,.512,17.8,,.240,+7.85,107.4,99.5,65.7,-.028,+4.17,105.6,101.4,+5.75
Towson,29,5,24,.172,-11.43,-3.43,2,16,3,10,1,13,1803,2035,1170,622,1587,.392,184,571,.322,375,570,.658,354,1015,377,168,89,422,572,,,.359,.360,.485,48.9,60.6,,5.6,.450,18.5,,.236,-15.02,96.0,111.0,64.3,-.062,-3.44,99.7,103.2,-6.39
Troy,30,12,18,.400,-10.80,-6.42,10,10,6,5,5,9,2244,2324,1200,798,1849,.432,338,923,.366,310,456,.680,308,906,473,309,85,385,502,,,.247,.499,.543,42.4,59.3,,4.9,.523,15.7,,.168,-9.95,104.6,114.6,68.8,-.008,-6.15,99.1,105.3,+6.91
Tulane,28,10,18,.357,-6.78,0.55,4,12,8,5,1,10,1864,2039,1125,671,1560,.430,165,529,.312,357,496,.720,330,1039,426,156,115,481,547,,,.318,.339,.519,50.4,63.5,,6.8,.483,21.1,,.229,-8.56,98.9,107.5,67.7,+.019,+1.85,102.9,101.1,-11.62
Tulsa,29,9,20,.310,0.76,1.66,5,13,8,8,1,10,2070,2096,1180,757,1694,.447,159,470,.338,397,575,.690,297,1041,411,213,165,439,625,,,.339,.277,.526,48.5,54.3,,10.0,.494,18.2,,.234,-1.10,99.5,100.6,69.5,-.170,+0.18,103.2,103.0,-2.13
UC-Irvine,29,16,13,.552,-2.80,-1.80,8,10,9,4,6,8,1991,1962,1165,718,1560,.460,164,462,.355,391,558,.701,280,991,440,141,75,392,520,,,.358,.296,.545,50.9,61.3,,4.6,.513,17.7,,.251,-2.13,102.6,104.7,64.9,+.053,-2.30,101.5,103.8,-4.16
UC-Riverside,28,9,19,.321,-8.51,-1.27,4,14,7,7,1,12,1745,1876,,604,1465,.412,170,514,.331,367,532,.690,293,938,386,148,59,428,517,,,.363,.351,.508,49.3,63.9,,3.8,.470,19.9,,.251,-10.48,93.8,104.3,64.7,+.010,-1.96,102.1,104.1,-4.51
UC-Santa Barbara,29,11,18,.379,-4.14,-0.40,7,11,8,4,2,13,1718,1823,1165,596,1465,.407,183,540,.339,343,523,.656,286,889,308,207,88,363,464,,,.357,.369,.501,46.7,51.7,,5.9,.469,17.5,,.234,-5.18,96.4,101.6,60.8,-.010,-0.19,103.1,103.3,+2.27
UCLA,29,18,11,.621,9.16,7.09,11,7,12,3,6,5,2138,2078,1175,748,1654,.452,186,538,.346,456,634,.719,343,1068,417,169,74,464,532,,,.383,.325,.547,52.9,55.7,,4.3,.508,19.2,,.276,+10.74,107.8,97.1,69.2,+.036,+6.73,106.7,100.0,-0.43
University of California,29,13,16,.448,2.59,5.97,6,12,8,9,4,6,1956,2054,,738,1644,.449,110,344,.320,370,590,.627,348,1011,422,141,98,432,509,,,.359,.209,.508,50.0,57.2,,5.7,.482,18.3,,.225,+1.76,102.0,100.2,66.2,+.029,+5.60,106.0,100.4,-4.93
Utah,35,29,6,.829,14.01,4.54,13,1,16,0,7,3,2379,2005,1400,837,1628,.514,155,473,.328,550,769,.715,374,1194,516,211,94,503,506,,,.472,.291,.597,59.1,61.6,,5.3,.562,20.2,,.338,+20.33,113.1,92.7,59.1,+.032,+3.60,105.9,102.3,-4.04
Utah State,32,24,8,.750,12.75,-1.47,13,5,14,1,6,5,2315,1848,,851,1621,.525,185,473,.391,428,619,.691,307,1095,549,179,92,396,441,,,.382,.292,.604,55.4,64.5,,5.3,.582,17.1,,.264,+19.62,116.0,96.4,61.1,-.094,-2.48,101.3,103.8,-4.48
VMI,27,9,18,.333,-17.19,-8.15,3,13,6,7,3,11,1748,1893,1085,636,1471,.432,121,408,.297,355,528,.672,299,916,311,209,65,464,483,,,.359,.277,.508,48.5,48.9,,4.1,.473,21.2,32.6,.241,-18.53,91.4,109.9,66.7,-.002,-9.51,97.5,107.0,-9.51
Valparaiso,31,15,16,.484,-3.33,-0.19,10,6,8,4,5,9,2178,2265,1255,755,1661,.455,207,498,.416,461,630,.732,339,1077,470,147,38,474,601,,,.379,.300,.556,51.7,62.3,,2.1,.517,19.5,,.278,-2.95,104.6,107.6,65.5,+.067,-0.72,103.8,104.5,+5.87
Vanderbilt,34,20,14,.588,13.53,7.30,8,8,17,2,3,8,2420,2208,1360,861,1856,.464,322,837,.385,376,555,.677,323,1126,541,231,103,489,665,,,.299,.451,.571,49.9,62.8,,5.7,.551,18.7,,.203,+15.31,111.0,95.7,65.8,-.053,+6.82,106.4,99.6,-0.02
Vermont,32,25,7,.781,7.80,-1.95,16,2,13,0,10,6,2299,1987,1285,805,1852,.435,269,751,.358,420,582,.722,397,1208,493,216,55,380,506,,,.314,.406,.540,53.7,61.2,,3.1,.507,15.1,,.227,+13.53,111.3,97.8,64.7,+.032,-1.71,100.7,102.4,+5.11
Villanova,32,24,8,.750,19.06,8.43,11,5,14,2,5,3,2336,1996,,801,1840,.435,225,626,.359,509,692,.736,463,1193,385,267,178,409,596,,,.376,.340,.539,52.9,48.1,,10.5,.496,15.9,,.277,+25.02,114.7,89.7,67.0,-.054,+9.16,107.9,98.7,-0.89
Virginia,29,14,15,.483,7.49,10.62,4,12,10,5,2,9,2112,2203,1185,745,1736,.429,189,572,.330,433,628,.689,339,1034,364,200,105,397,600,,,.362,.329,.519,48.6,48.9,,6.2,.484,16.3,,.249,+7.47,107.1,99.7,68.0,+.059,+11.11,109.5,98.4,+1.06
Virginia Commonwealth,32,19,13,.594,2.01,-1.52,13,5,13,5,6,8,2240,2127,1300,791,1806,.438,215,617,.348,443,639,.693,356,1106,422,223,132,411,641,,,.354,.342,.531,49.1,53.4,,7.6,.498,16.3,,.245,+4.04,105.6,101.5,65.6,-.034,-1.98,101.2,103.2,+1.67
Virginia Tech,30,16,14,.533,5.63,5.79,8,8,13,3,3,9,2056,2061,,752,1761,.427,167,477,.350,385,600,.642,372,1012,397,272,141,396,554,,,.341,.271,.502,47.6,52.8,,8.7,.474,16.2,,.219,+6.70,104.9,98.2,65.9,+.036,+7.47,106.1,98.6,-12.62
Wagner,30,13,17,.433,-9.87,-6.94,10,8,6,6,7,11,1862,1950,1205,692,1628,.425,140,467,.300,338,551,.613,375,1099,360,190,94,430,505,,,.338,.287,.493,53.7,52.0,,5.8,.468,18.5,,.208,-9.06,94.3,103.3,62.9,+.018,-6.31,100.2,106.5,+2.48
Wake Forest,33,27,6,.818,20.24,10.27,13,3,16,0,8,4,2801,2441,1340,965,1966,.491,251,629,.399,620,906,.684,465,1315,531,284,118,484,640,,,.461,.320,.584,54.9,55.0,,5.9,.555,16.8,,.315,+24.86,124.3,99.5,68.9,+.046,+10.94,108.4,97.5,+4.87
Washington,35,29,6,.829,19.77,7.66,14,4,15,0,6,5,3026,2596,1410,1102,2271,.485,257,670,.384,565,771,.733,523,1305,660,288,87,499,718,,,.339,.295,.574,52.8,59.9,,4.3,.542,15.9,,.249,+22.18,120.6,98.4,71.9,+.060,+8.61,107.5,98.9,+6.73
Washington State,28,12,16,.429,6.39,7.39,7,11,5,5,5,9,1566,1594,1145,580,1447,.401,167,505,.331,239,385,.621,256,868,358,201,85,388,512,,,.266,.349,.480,47.0,61.7,,6.2,.459,19.2,,.165,+9.14,96.0,86.9,57.8,-.048,+8.67,108.5,99.8,+5.63
Weber State,30,14,16,.467,-7.58,-5.62,7,7,10,3,4,12,1957,2000,,704,1596,.441,156,484,.322,393,540,.728,325,1042,403,131,46,408,481,,,.338,.303,.528,53.5,57.2,,2.8,.490,18.0,,.246,-8.32,101.2,109.6,62.9,+.010,-6.40,98.7,105.1,-2.63
West Virginia,35,24,11,.686,11.76,7.62,8,8,11,3,6,5,2501,2356,1420,868,1930,.450,319,885,.360,446,601,.742,340,1065,578,280,130,412,530,,,.311,.459,.564,47.0,66.6,,6.9,.532,15.7,,.231,+15.00,114.1,99.1,63.6,+.082,+9.14,108.6,99.5,-7.33
Western Carolina,30,8,22,.267,-12.91,-2.54,3,13,7,6,1,13,2094,2259,,764,1819,.420,179,567,.316,387,623,.621,411,1148,420,262,137,533,592,,,.342,.312,.495,49.0,55.0,,7.4,.469,20.1,,.213,-14.34,92.6,106.9,70.5,-.004,-2.57,101.5,104.1,+4.51
Western Illinois,28,11,17,.393,-5.78,-1.58,7,9,9,4,2,12,1879,1921,1135,657,1435,.458,163,462,.353,402,599,.671,297,911,370,206,68,441,488,,,.417,.322,.546,50.4,56.3,,4.4,.515,20.4,,.280,-4.71,100.0,104.7,64.1,-.054,-0.95,104.6,105.6,+5.81
Western Kentucky,31,22,9,.710,5.01,-0.49,9,5,15,1,6,7,2388,2207,1270,866,1876,.462,240,649,.370,416,585,.711,426,1079,434,241,121,415,570,,,.312,.346,.554,50.1,50.1,,6.9,.526,16.2,,.222,+8.03,112.8,104.8,66.4,-.022,-0.33,102.8,103.1,-1.75
Western Michigan,33,20,13,.606,7.23,2.01,11,7,10,3,9,7,2407,2217,1335,814,1901,.428,249,670,.372,530,749,.708,478,1293,424,210,53,437,590,,,.394,.352,.533,53.9,52.1,,2.8,.494,16.2,,.279,+11.14,111.6,100.4,64.9,-.067,+3.27,105.3,102.0,+1.87
Wichita State,32,22,10,.688,9.61,4.36,12,6,13,3,8,6,2300,2132,,769,1644,.468,229,608,.377,533,743,.717,355,1157,499,161,76,444,604,,,.452,.370,.576,55.0,64.9,,4.4,.537,18.2,,.324,+13.15,113.6,100.5,64.4,-.013,+4.74,105.6,100.9,-0.68
William & Mary,29,8,21,.276,-12.10,-2.13,3,15,6,8,1,12,1880,2129,1175,625,1516,.412,149,489,.305,481,663,.725,327,1017,373,160,75,500,540,,,.437,.323,.513,50.6,59.7,,4.4,.461,21.5,,.317,-13.85,94.4,108.2,66.7,-.036,-3.51,100.2,103.7,-8.50
Winthrop,33,27,6,.818,0.48,-6.65,15,1,16,0,9,4,2245,1961,1330,767,1724,.445,220,604,.364,491,725,.677,371,1154,477,269,125,464,616,,,.421,.350,.543,52.4,62.2,,7.5,.509,18.3,,.285,+4.97,101.5,96.5,63.1,+.065,-7.69,99.6,107.3,+2.26
Wisconsin,34,25,9,.735,16.76,9.61,11,5,15,1,5,6,2290,2047,1360,788,1789,.440,250,640,.391,464,685,.677,342,1176,444,179,62,389,513,,,.383,.358,.542,52.7,56.3,,3.4,.510,15.5,,.259,+20.81,112.0,91.2,62.8,+.042,+10.24,108.5,98.3,+1.27
Wofford,28,14,14,.500,-6.42,-3.76,7,9,10,3,4,10,2040,1961,1135,737,1606,.459,188,534,.352,378,590,.641,310,941,438,262,62,397,485,,,.367,.333,.541,48.0,59.4,,3.9,.517,17.4,,.235,-6.24,102.2,108.4,66.7,+.010,-3.19,100.4,103.6,+4.51
Wright State,30,15,15,.500,-0.32,0.35,8,8,11,4,4,10,1918,1938,1220,690,1484,.465,130,371,.350,408,610,.669,317,981,348,137,50,410,481,,,.411,.250,.541,53.1,50.4,,3.2,.509,18.8,,.275,-0.52,104.6,105.1,61.1,+.023,+0.59,103.8,103.2,+2.87
Wyoming,28,15,13,.536,3.91,3.91,7,7,11,3,3,8,1986,1986,,684,1547,.442,159,472,.337,459,687,.668,362,1082,335,170,144,452,564,,,.444,.305,.530,53.3,49.0,,9.0,.494,19.4,,.297,+4.83,105.2,100.4,68.7,+.044,+4.54,105.1,100.5,+0.61
Xavier,29,17,12,.586,6.96,1.90,10,6,13,5,4,7,2033,1886,,690,1521,.454,211,599,.352,442,604,.732,330,972,439,166,93,398,518,,,.397,.394,.562,52.3,63.6,,6.0,.523,18.0,,.291,+9.05,111.5,102.4,63.1,-.087,+0.76,103.1,102.3,+3.06
Yale,27,11,16,.407,-5.45,-2.82,7,7,7,4,3,10,1831,1902,,652,1492,.437,129,382,.338,398,606,.657,293,967,372,175,78,390,487,,,.406,.256,.514,49.4,57.1,,4.9,.480,18.0,,.267,-4.10,98.7,102.8,67.1,-.025,-2.60,101.6,104.2,+0.66
Youngstown State,28,5,23,.179,-14.41,-0.72,2,14,5,10,0,12,1681,2005,1140,591,1442,.410,138,435,.317,361,552,.654,297,870,293,157,112,438,506,,,.383,.302,.493,46.3,49.6,,7.2,.458,20.4,,.250,-19.54,92.2,111.8,64.2,-.001,-0.65,103.2,103.8,-5.06
