School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Stetson,27,7,20,.259,-14.28,-4.84,4,12,5,7,1,12,1856,2107,,659,1662,.397,143,461,.310,395,529,.747,380,870,299,282,49,381,489,,,.318,.277,.485,47.0,45.4,,3.3,.440,16.6,,.238,-16.30,95.5,111.8,71.9,-.013,-5.36,99.7,105.1,-5.43
Stony Brook,28,13,15,.464,-9.08,-5.89,7,9,10,5,3,9,1855,1848,,653,1477,.442,133,377,.353,416,605,.688,325,938,373,204,63,439,473,,,.410,.255,.526,50.1,57.1,,4.1,.487,19.9,,.282,-11.06,95.5,106.6,65.2,+.044,-6.94,97.6,104.6,-8.11
Syracuse,35,30,5,.857,19.02,9.02,13,3,17,0,6,3,2785,2435,1405,1020,2146,.475,186,540,.344,559,806,.694,478,1425,523,298,247,494,592,,,.376,.252,.551,51.7,51.3,,11.0,.519,16.3,,.260,+23.28,114.4,91.1,71.0,+.083,+10.32,106.6,96.3,-3.63
Temple,34,18,16,.529,7.16,6.66,10,6,9,5,6,10,2264,2247,1365,812,2018,.402,270,837,.323,370,554,.668,443,1186,351,309,128,336,558,,,.275,.415,.496,49.2,43.2,,7.1,.469,12.8,,.183,+9.34,108.0,98.6,63.2,+.028,+8.09,106.5,98.5,+12.80
Tennessee,29,17,12,.586,9.88,7.88,9,7,12,5,5,6,1980,1922,1165,692,1529,.453,181,493,.367,415,573,.724,325,1036,452,169,101,441,513,,,.375,.322,.550,53.7,65.3,,6.3,.512,19.7,,.271,+10.99,108.0,97.0,64.7,+.026,+8.54,106.4,97.8,-4.46
Tennessee State,27,2,25,.074,-23.93,-3.51,0,16,1,11,1,14,1977,2470,,719,1677,.429,186,560,.332,353,528,.669,302,881,366,233,105,474,595,,,.315,.334,.513,44.3,50.9,,6.1,.484,19.7,,.210,-27.80,91.0,118.8,75.7,-.008,-2.94,102.4,105.3,-3.95
Tennessee Tech,32,20,12,.625,0.77,-2.96,11,5,13,1,5,9,2422,2198,,839,1743,.481,168,469,.358,576,798,.722,397,1197,533,239,108,556,635,,,.458,.269,.571,54.5,63.5,,6.0,.530,20.8,,.330,+3.86,102.8,99.0,68.7,-.016,-2.01,102.7,104.7,+5.90
Tennessee-Martin,28,14,14,.500,-8.03,-2.77,7,9,9,4,5,10,2143,2135,1130,783,1676,.467,210,624,.337,367,539,.681,296,928,474,262,81,428,572,,,.322,.372,.555,46.8,60.5,,5.0,.530,18.1,,.219,-6.88,100.5,107.3,69.5,+.042,-0.98,103.5,104.5,+5.77
Texas,33,26,7,.788,18.91,9.27,13,3,14,0,5,4,2618,2300,,916,2055,.446,196,550,.356,590,818,.721,531,1386,478,206,121,431,675,,,.398,.268,.536,54.5,52.2,,6.2,.493,15.0,,.287,+23.49,119.3,95.8,69.4,-.009,+10.36,107.1,96.8,+2.16
Texas A&M,28,14,14,.500,5.98,7.23,6,10,10,4,2,8,2015,2050,,706,1653,.427,197,543,.363,406,588,.690,300,1024,447,170,59,417,553,,,.356,.328,.521,48.0,63.3,,3.5,.487,17.7,,.246,+6.97,104.4,97.4,70.4,+.022,+7.68,106.2,98.5,-5.28
Texas A&M-Corpus Christi,29,14,15,.483,-9.95,-5.25,,,9,4,4,11,2204,2247,,778,1738,.448,123,387,.318,525,720,.729,375,1053,392,242,64,492,552,,,.414,.223,.530,50.3,50.4,,3.7,.483,19.1,,.302,-9.28,99.0,108.3,72.8,+.021,-4.88,98.9,103.7,+0.16
Texas Christian,28,9,19,.321,0.44,4.22,3,13,7,7,2,12,2146,2252,,726,1707,.425,198,613,.323,496,728,.681,367,1073,403,194,59,432,588,,,.426,.359,.523,49.7,55.5,,3.4,.483,17.4,,.291,-0.41,106.0,106.5,71.3,-.027,+4.82,104.1,99.3,+0.43
Texas Southern,31,18,13,.581,-9.57,-11.21,11,7,11,3,4,8,2268,2217,,771,1721,.448,190,574,.331,536,876,.612,411,1184,442,198,67,472,571,,,.509,.334,.531,52.3,57.3,,3.6,.503,18.1,,.311,-10.45,98.3,108.7,68.4,+.037,-12.97,94.4,107.4,-8.09
Texas Tech,35,22,13,.629,14.80,8.29,6,10,13,4,6,7,2543,2315,,979,2092,.468,112,357,.314,473,713,.663,401,1211,565,297,83,402,555,,,.341,.171,.523,49.4,57.7,,4.2,.495,14.2,,.226,+15.89,109.3,93.4,66.2,-.027,+8.92,106.9,97.9,-2.11
Texas-Arlington,29,16,13,.552,-6.13,-6.17,13,7,9,4,6,9,1859,1819,,696,1563,.445,80,293,.273,387,573,.675,366,1058,412,187,87,448,482,,,.367,.187,.506,53.6,59.2,,5.4,.471,19.6,,.248,-2.73,97.8,100.5,62.2,+.007,-5.69,98.0,103.7,+11.01
Texas-El Paso,30,6,24,.200,-10.72,0.04,3,15,5,12,0,12,1892,2195,1210,680,1551,.438,168,456,.368,364,540,.674,304,1025,363,161,117,528,579,,,.348,.294,.523,50.0,53.4,,6.7,.493,22.6,,.235,-15.62,93.4,109.0,66.3,-.032,-0.68,101.3,102.0,-8.65
Texas-San Antonio,27,10,17,.370,-11.19,-5.30,7,13,5,7,4,10,1801,1940,,587,1446,.406,184,544,.338,443,625,.709,261,920,327,138,64,449,548,,,.432,.376,.517,47.6,55.7,,4.1,.470,20.5,,.306,-12.02,93.8,105.8,69.7,+.032,-4.17,98.6,102.8,+11.43
Toledo,29,13,16,.448,1.82,2.13,7,11,8,4,4,10,2034,2043,1160,713,1585,.450,248,640,.388,360,541,.665,320,941,382,212,84,466,591,,,.341,.404,.552,49.8,53.6,,5.5,.528,20.2,,.227,+3.03,103.6,100.6,67.2,-.043,+2.62,104.7,102.0,+5.44
Towson,28,4,24,.143,-18.74,-3.56,1,17,3,9,1,13,1591,2016,1120,588,1401,.420,118,350,.337,297,418,.711,270,915,388,164,145,572,462,,,.298,.250,.497,47.7,66.0,,8.5,.462,26.3,,.212,-23.81,84.6,108.4,66.4,-.015,-3.46,99.6,103.0,-10.40
Troy,32,26,6,.813,2.86,-4.80,14,2,10,1,12,3,2556,2262,1280,914,2116,.432,312,916,.341,416,606,.686,486,1285,495,309,167,435,531,,,.286,.433,.532,50.9,54.2,,8.6,.506,15.3,,.197,+6.15,106.9,100.8,70.3,+.105,-5.20,99.3,104.5,-2.77
Tulane,31,16,15,.516,6.01,2.84,8,8,13,3,2,10,2205,2094,1250,826,1764,.468,177,492,.360,376,566,.664,364,1090,489,242,102,449,530,,,.321,.279,.542,50.0,59.2,,5.7,.518,18.1,,.213,+5.36,106.8,101.4,65.5,-.064,+3.04,102.4,99.4,-2.33
Tulsa,33,23,10,.697,10.41,2.29,12,6,14,3,6,6,2423,2155,,877,1884,.465,217,591,.367,452,619,.730,365,1221,488,242,159,467,565,,,.329,.314,.556,51.3,55.6,,8.2,.523,17.7,,.240,+13.04,107.9,94.9,67.4,-.061,+1.05,102.7,101.7,+4.16
UC-Irvine,29,20,9,.690,2.07,-1.65,13,5,11,2,8,5,2029,1857,1180,696,1557,.447,171,452,.378,466,635,.734,331,996,350,212,80,418,565,,,.408,.290,.546,52.4,50.3,,5.4,.502,18.4,,.299,+4.10,103.6,99.5,65.5,+.077,-2.03,100.9,102.9,+2.39
UC-Riverside,24,6,18,.250,-9.34,-0.26,5,13,4,7,2,11,1575,1770,965,543,1272,.427,149,427,.349,340,470,.723,260,758,291,135,35,406,513,,,.369,.336,.527,48.5,53.6,,2.7,.485,21.4,,.267,-10.94,98.8,109.8,67.5,+.023,+0.75,102.0,101.3,+10.55
UC-Santa Barbara,32,18,14,.563,3.10,-1.12,14,4,10,2,6,7,2066,1931,1290,696,1574,.442,219,582,.376,455,614,.741,288,985,413,190,30,399,578,,,.390,.370,.554,49.4,59.3,,1.9,.512,17.6,,.289,+6.46,104.2,97.7,61.4,-.080,-0.90,102.1,103.0,+3.39
UCLA,29,10,19,.345,6.33,9.74,6,12,5,10,4,7,2181,2280,1180,806,1754,.460,166,449,.370,403,578,.697,342,1061,424,162,94,468,552,72.9,101.4,.330,.256,.538,50.3,52.6,7.5,5.2,.507,18.7,33.6,.230,+5.46,107.2,101.7,69.3,-.065,+9.15,107.0,97.8,+4.89
University of California,31,22,9,.710,11.77,7.58,13,5,13,1,7,4,2301,2171,,847,1819,.466,198,530,.374,409,601,.681,350,1095,487,203,87,433,533,,,.330,.291,.547,50.7,57.5,,4.8,.520,17.1,,.225,+13.59,109.9,96.3,65.9,+.061,+7.06,106.7,99.6,+0.30
Utah,33,25,8,.758,11.00,5.25,11,3,15,1,7,4,2191,1991,1330,757,1679,.451,236,620,.381,441,620,.711,333,1093,427,163,124,427,658,,,.369,.369,.555,51.9,56.4,,7.6,.521,17.8,,.263,+14.04,106.6,92.6,62.1,+.069,+5.23,106.8,101.6,+1.55
Utah State,33,24,9,.727,4.16,-1.43,12,6,12,2,7,6,2197,1979,1330,799,1727,.463,134,456,.294,465,651,.714,414,1154,471,168,69,406,528,,,.377,.264,.539,55.6,58.9,,4.1,.501,16.6,,.269,+7.41,107.1,99.7,61.0,+.003,-2.00,101.1,103.1,-0.07
VMI,30,10,20,.333,-13.36,-4.29,3,13,5,7,2,11,1952,2147,1205,724,1743,.415,158,532,.297,346,542,.638,352,1069,445,205,110,453,596,,,.311,.305,.488,48.6,61.5,,6.5,.461,18.5,,.199,-14.10,91.5,105.6,65.6,+.028,-3.60,100.4,104.0,-3.06
Valparaiso,31,20,11,.645,3.84,-1.13,12,2,12,1,6,8,2194,2040,1255,772,1653,.467,168,496,.339,482,738,.653,363,1107,529,274,120,469,581,,,.446,.300,.548,52.7,68.5,,7.2,.518,19.0,,.292,+6.66,103.7,97.1,65.8,+.021,-1.51,102.6,104.1,+8.69
Vanderbilt,29,11,18,.379,6.15,9.36,3,13,10,6,0,11,1998,2091,1165,717,1640,.437,181,551,.328,383,551,.695,304,962,413,226,114,465,559,,,.336,.336,.525,48.1,57.6,,6.8,.492,19.6,,.234,+6.78,103.7,96.9,69.3,-.049,+10.95,108.4,97.4,-1.36
Vermont,33,21,12,.636,-1.32,-4.85,11,5,11,1,7,8,2275,2111,1330,835,1870,.447,179,520,.344,426,640,.666,425,1295,477,230,102,479,520,,,.342,.278,.523,55.2,57.1,,5.5,.494,18.1,,.228,+1.57,101.1,99.5,64.4,+.019,-5.13,99.3,104.4,-2.29
Villanova,31,15,16,.484,9.11,7.56,8,8,9,4,4,8,2225,2177,1250,764,1815,.421,205,585,.350,492,689,.714,449,1173,405,230,105,500,643,,,.380,.322,.519,52.6,53.0,,6.2,.477,18.9,,.271,+11.17,106.6,95.4,68.8,-.059,+9.49,107.0,97.5,+7.22
Virginia,32,16,16,.500,7.51,8.64,6,10,12,3,2,11,2366,2387,1285,846,1874,.451,239,643,.372,435,661,.658,437,1207,461,185,139,528,639,,,.353,.343,.541,51.8,54.5,,7.1,.515,19.4,,.232,+8.20,108.8,100.6,68.4,+.026,+10.13,107.2,97.0,+2.09
Virginia Commonwealth,28,18,10,.643,2.78,-3.29,12,6,13,4,5,6,2073,1903,1140,751,1672,.449,179,490,.365,392,553,.709,337,1067,341,176,142,391,525,,,.331,.293,.536,50.3,45.4,,8.2,.503,16.8,,.234,+4.06,103.4,99.3,69.1,-.009,-4.26,98.7,103.0,-6.63
Virginia Tech,29,11,18,.379,2.30,5.33,4,12,8,7,1,10,2036,2124,1165,718,1694,.424,179,512,.350,421,633,.665,431,1066,374,204,126,425,530,,,.374,.302,.510,50.8,52.1,,7.4,.477,17.6,,.249,+2.34,106.3,104.0,66.8,-.044,+6.28,105.6,99.3,-3.47
Wagner,32,21,11,.656,-3.33,-6.48,14,4,14,1,7,9,2403,2302,1280,865,1841,.470,225,589,.382,448,616,.727,381,1098,514,239,89,482,566,,,.335,.320,.563,51.5,59.4,,4.9,.531,18.4,,.243,-1.16,104.7,105.9,67.6,+.049,-7.45,98.9,106.3,+2.38
Wake Forest,31,25,6,.806,16.96,6.96,13,3,17,0,7,4,2412,2102,1250,805,1778,.453,191,560,.341,611,813,.752,459,1292,441,201,143,475,578,,,.457,.315,.557,56.5,54.8,,7.7,.506,18.0,,.344,+19.87,114.5,94.6,67.7,+.073,+7.83,105.9,98.0,-3.80
Washington,27,10,17,.370,4.65,7.28,5,13,8,7,2,10,1955,2026,1095,714,1645,.434,145,425,.341,382,575,.664,348,928,366,176,79,423,582,,,.350,.258,.510,47.9,51.3,,5.0,.478,18.1,,.232,+3.12,102.6,99.4,70.1,-.057,+6.39,105.8,99.4,-1.70
Washington State,27,7,20,.259,-1.45,6.73,2,16,6,8,0,12,1906,2127,1090,667,1645,.405,230,641,.359,342,486,.704,353,959,375,155,81,434,567,,,.295,.390,.508,48.2,56.2,,5.1,.475,18.8,,.208,-4.29,101.5,105.8,68.7,-.012,+6.23,106.4,100.2,-4.27
Weber State,32,26,6,.813,4.56,-2.01,14,0,13,0,9,4,2385,2164,,800,1710,.468,189,576,.328,596,815,.731,345,1078,455,211,24,403,601,,,.477,.337,.569,51.5,56.9,,1.4,.523,16.1,,.349,+8.88,111.4,102.5,66.5,+.073,-1.73,100.5,102.2,+1.29
West Virginia,29,14,15,.483,4.08,6.84,5,11,9,5,2,9,1937,2017,1165,710,1577,.450,203,593,.342,314,489,.642,251,877,436,187,105,384,460,,,.310,.376,.535,44.2,61.4,,6.2,.515,17.5,,.199,+4.71,104.7,99.9,65.0,+.055,+7.74,106.0,98.3,-3.49
Western Carolina,28,9,19,.321,-11.80,-4.38,6,10,7,6,2,12,2044,2108,,706,1641,.430,193,560,.345,439,583,.753,342,974,363,202,117,454,535,,,.355,.341,.533,49.5,51.4,,7.2,.489,19.1,,.268,-11.94,98.8,110.7,67.3,-.022,-3.18,100.8,104.0,+1.45
Western Illinois,28,7,21,.250,-14.01,-2.97,3,11,5,6,2,13,1882,2123,1130,685,1555,.441,175,538,.325,337,504,.669,305,913,454,151,63,436,517,,,.324,.346,.524,48.4,66.3,,3.9,.497,19.5,,.217,-17.26,93.5,110.7,67.0,+.050,-2.08,102.6,104.7,+2.05
Western Kentucky,33,24,9,.727,7.71,1.40,12,2,16,0,5,7,2430,2194,,860,1866,.461,253,695,.364,457,692,.660,411,1186,473,234,120,497,608,,,.371,.372,.554,52.1,55.0,,6.5,.529,18.5,,.245,+11.75,108.0,96.3,67.2,+.035,+1.09,103.1,102.0,+2.09
Western Michigan,31,20,11,.645,6.66,0.76,10,8,12,2,7,7,2151,1968,1255,751,1760,.427,181,542,.334,468,677,.691,420,1102,390,279,83,420,619,,,.385,.308,.517,51.5,51.9,,5.3,.478,16.8,,.266,+7.66,101.7,94.0,65.3,+.015,+1.19,104.5,103.3,+2.71
Wichita State,30,18,12,.600,2.39,0.99,12,6,12,4,5,7,2157,2115,1200,740,1621,.457,211,549,.384,466,639,.729,346,1062,459,184,61,470,552,,,.394,.339,.560,53.0,62.0,,3.6,.522,19.6,,.287,+3.05,107.7,104.6,67.7,+.050,+0.07,101.7,101.6,-6.53
William & Mary,28,12,16,.429,-9.32,-5.07,7,11,7,7,5,8,1799,1918,1130,640,1531,.418,174,539,.323,345,497,.694,314,994,376,159,71,349,450,,,.325,.352,.509,50.8,58.8,,4.4,.475,16.5,,.225,-11.16,100.7,111.9,62.0,+.060,-5.86,97.2,103.1,-13.67
Winthrop,30,20,10,.667,-7.74,-10.58,11,3,11,3,9,4,2104,1942,1210,730,1699,.430,207,602,.344,437,676,.646,375,1114,381,231,155,436,583,,,.398,.354,.521,51.1,52.2,,9.4,.491,17.8,,.257,-5.81,97.1,102.9,67.4,+.055,-11.23,96.3,107.5,-4.02
Wisconsin,32,24,8,.750,17.48,6.51,12,4,16,1,6,5,2250,1899,,798,1723,.463,201,563,.357,453,619,.732,326,1045,423,221,88,334,478,,,.359,.327,.558,51.5,53.0,,5.3,.521,14.2,,.263,+22.07,114.4,92.4,61.9,-.024,+6.46,106.1,99.6,-1.01
Wofford,29,14,15,.483,-4.99,-1.83,8,8,8,4,5,10,2209,2142,1165,808,1757,.460,240,656,.366,353,513,.688,351,999,462,229,99,424,509,,,.292,.373,.552,48.4,57.2,,5.8,.528,17.5,,.201,-3.75,104.2,108.0,68.4,+.016,-0.27,102.5,102.8,+12.94
Wright State,28,10,18,.357,-4.71,0.48,4,12,10,5,0,12,1907,2026,1120,668,1543,.433,175,530,.330,396,563,.703,277,853,343,171,71,345,557,,,.365,.343,.527,45.7,51.3,,4.6,.490,16.0,,.257,-5.65,102.1,107.7,66.0,+.016,+1.17,104.2,103.0,-3.53
Wyoming,32,21,11,.656,5.75,3.50,8,6,13,3,6,6,2343,2265,,775,1704,.455,159,453,.351,634,903,.702,390,1164,430,188,96,439,581,,,.530,.266,.549,53.4,55.5,,5.2,.501,17.1,,.372,+6.34,108.5,102.2,68.0,+.081,+3.04,103.8,100.8,-2.52
Xavier,32,26,6,.813,16.08,4.61,15,1,14,1,10,2,2482,2115,,850,1897,.448,206,571,.361,576,772,.746,460,1259,523,172,96,407,500,,,.407,.301,.548,53.8,61.5,,4.9,.502,15.2,,.304,+19.88,113.8,94.0,67.7,+.018,+4.80,105.0,100.2,+4.84
Yale,27,14,13,.519,-1.07,-2.45,8,6,5,4,6,9,1872,1785,1085,654,1451,.451,187,503,.372,377,512,.736,254,911,407,203,61,422,496,,,.353,.347,.552,50.5,62.2,,4.1,.515,19.9,,.260,+0.85,100.1,99.2,68.7,-.038,-1.02,100.9,101.9,+5.21
Youngstown State,29,9,20,.310,-8.77,-0.77,4,12,8,5,1,14,1813,1993,1160,652,1574,.414,122,338,.361,387,591,.655,388,1015,365,180,86,469,639,,,.375,.215,.489,50.7,56.0,,5.7,.453,20.2,,.246,-9.31,93.1,102.4,65.8,+.024,+0.86,104.4,103.5,-5.06
