School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Tulane,31,14,17,.452,1.21,2.08,5,13,9,7,3,8,2269,2296,,69.7,104.1,.345,.373,.548,49.0,60.4,7.2,10.5,.515,16.5,27.3,.246,+0.04,106.9,106.9,69.0,-.018,+0.76,104.6,103.9,-6.27
Tulsa,31,19,12,.613,4.96,2.38,12,6,13,2,4,7,2277,2197,,68.1,106.6,.416,.410,.549,52.0,51.9,6.5,6.4,.507,16.1,32.0,.302,+6.02,108.3,102.3,67.3,+.029,+0.68,105.5,104.8,-2.04
UC-Davis,33,22,11,.667,0.94,-1.84,12,4,10,2,9,7,2388,2241,,67.3,104.3,.393,.319,.561,48.4,49.0,10.2,6.9,.525,16.7,24.9,.282,+3.25,104.1,100.9,66.5,+.041,-1.05,103.7,104.8,+4.12
UC-Irvine,35,18,17,.514,-0.21,-0.33,11,5,7,5,7,10,2440,2350,,68.5,101.0,.288,.319,.521,55.0,47.8,7.4,10.7,.490,17.2,33.1,.204,+2.11,100.1,98.0,67.0,-.025,+1.08,105.6,104.5,+8.99
UC-Riverside,31,9,22,.290,-8.50,-1.53,4,12,6,8,3,13,2024,2163,,69.8,93.2,.326,.336,.493,47.7,54.3,8.8,8.9,.454,17.2,27.0,.229,-9.17,94.5,103.7,68.3,-.067,-1.31,103.8,105.1,+1.76
UC-Santa Barbara,32,23,9,.719,2.10,-3.36,11,5,12,2,9,6,2425,2211,,68.1,110.9,.314,.356,.558,52.1,54.8,7.0,9.8,.532,13.4,29.3,.219,+4.27,111.4,107.1,66.7,+.034,-3.86,101.8,105.7,-0.86
UCLA,33,21,12,.636,12.07,6.86,11,7,14,2,3,7,2679,2507,,71.5,111.1,.355,.404,.569,51.8,53.4,7.6,10.3,.537,14.5,28.3,.256,+13.52,115.0,101.4,70.3,-.027,+6.42,108.1,101.7,+2.93
University of California,32,8,24,.250,-3.40,6.06,2,16,5,12,3,8,2166,2483,,70.6,95.6,.380,.275,.486,50.5,40.8,9.7,14.0,.446,17.4,34.7,.256,-7.27,98.2,105.4,68.7,+.008,+5.14,108.9,103.8,-3.08
Utah,35,23,12,.657,11.40,6.40,11,7,15,3,6,6,2571,2396,,67.2,108.5,.344,.457,.581,49.2,60.7,7.6,9.1,.545,15.8,23.8,.261,+12.99,111.8,98.9,65.6,+.031,+6.31,109.1,102.7,-1.28
Utah State,34,17,17,.500,2.31,2.65,8,10,11,4,2,12,2489,2466,,68.8,106.0,.329,.457,.565,49.7,54.8,7.2,5.6,.538,16.7,25.6,.232,+2.57,107.2,104.7,66.8,-.014,+2.74,106.7,103.9,-0.95
Utah Valley,34,23,11,.676,5.08,-1.76,10,4,16,1,6,9,2657,2310,,70.1,111.0,.378,.361,.587,54.7,59.3,8.5,10.6,.552,17.3,32.1,.280,+7.78,110.8,103.0,68.1,-.006,-1.94,102.4,104.4,+1.28
VMI,30,9,21,.300,-15.43,-4.25,4,14,6,8,3,12,1954,2214,,70.5,92.4,.276,.407,.500,47.4,51.7,10.5,8.7,.463,18.4,25.4,.204,-17.43,89.9,107.4,68.8,+.024,-3.79,104.1,107.9,-2.50
Valparaiso,32,15,17,.469,0.63,0.93,6,12,8,4,3,12,2252,2182,,69.8,100.8,.387,.358,.547,50.9,51.1,10.5,9.3,.510,18.5,27.7,.274,+1.78,103.0,101.2,69.7,-.053,+1.62,105.0,103.4,-2.72
Vanderbilt,32,12,20,.375,8.52,10.14,6,12,11,7,1,10,2316,2368,,66.5,108.0,.362,.461,.557,50.4,50.6,7.2,8.7,.518,15.4,28.7,.269,+7.93,115.3,107.3,65.8,-.080,+11.07,110.8,99.7,+4.28
Vermont,35,27,8,.771,4.89,-3.17,15,1,12,2,12,5,2587,2277,,65.2,113.3,.419,.360,.598,53.5,53.2,5.9,7.4,.560,15.2,26.3,.316,+10.22,113.8,103.5,64.1,-.009,-2.97,102.5,105.4,+4.54
Villanova,40,36,4,.900,26.64,10.24,14,4,12,1,9,3,3463,2807,,70.2,122.2,.294,.475,.623,52.4,53.7,9.1,10.5,.595,13.3,29.1,.229,+33.76,127.8,94.0,68.7,-.018,+11.31,111.3,100.0,+3.98
Virginia,34,31,3,.912,22.21,9.07,17,1,16,1,10,1,2283,1836,,60.6,110.4,.245,.350,.555,51.2,54.0,11.2,12.3,.527,12.3,26.9,.184,+29.53,115.2,85.6,59.4,+.048,+9.24,110.0,100.7,-0.08
Virginia Commonwealth,33,18,15,.545,3.55,2.42,9,9,11,7,5,5,2507,2470,,71.4,105.3,.281,.386,.549,51.0,55.4,8.8,7.4,.526,16.3,29.0,.194,+2.28,106.1,103.8,70.9,+.015,+0.51,105.3,104.8,+1.16
Virginia Tech,33,21,12,.636,14.35,6.72,10,8,14,4,6,5,2634,2382,,69.9,112.9,.365,.399,.602,48.8,58.2,8.2,6.6,.577,15.3,23.7,.259,+16.03,115.3,99.3,68.7,-.018,+7.91,109.2,101.3,-9.76
Wagner,33,23,10,.697,-3.19,-6.90,14,4,16,1,7,9,2448,2256,,69.6,106.2,.359,.392,.533,53.7,52.4,9.5,11.5,.496,16.4,36.3,.255,-0.60,103.0,103.6,67.6,+.070,-8.35,101.2,109.5,-0.09
Wake Forest,31,11,20,.355,7.76,8.79,4,14,7,9,3,8,2273,2305,,69.9,104.9,.319,.353,.540,51.0,53.9,8.4,10.4,.505,16.2,30.5,.235,+7.94,110.9,103.0,69.5,-.120,+9.05,109.2,100.2,-1.40
Washington,34,21,13,.618,7.65,6.06,10,8,16,4,4,6,2535,2481,,70.7,104.4,.367,.338,.550,48.1,44.2,11.3,13.8,.517,16.4,28.9,.257,+7.09,106.6,99.5,69.8,+.075,+4.75,108.3,103.5,-0.46
Washington State,31,12,19,.387,0.67,5.22,4,14,8,8,1,10,2270,2411,,69.4,104.7,.247,.504,.566,47.1,56.2,7.6,6.2,.541,17.3,24.6,.182,-1.66,108.4,110.0,68.2,+.004,+4.41,107.2,102.8,-1.75
Weber State,31,20,11,.645,0.01,-2.88,13,5,12,3,7,4,2434,2195,,70.0,110.7,.350,.390,.606,49.3,50.8,7.3,9.6,.573,15.5,19.1,.268,+0.88,106.7,105.8,67.5,+.037,-2.94,103.9,106.8,-0.23
West Virginia,37,26,11,.703,19.88,9.36,11,7,14,3,5,5,2964,2575,,70.6,113.0,.313,.384,.543,52.5,54.2,11.5,15.9,.504,13.3,36.5,.240,+22.44,119.4,96.9,69.2,-.014,+10.59,109.9,99.3,-4.72
Western Carolina,32,13,19,.406,-11.90,-1.63,8,10,8,5,3,12,2190,2419,,71.0,96.3,.317,.373,.505,48.0,55.2,11.2,8.9,.473,18.0,30.5,.216,-12.30,95.7,108.0,69.4,+.102,-0.66,105.1,105.8,+5.22
Western Illinois,28,12,16,.429,-11.07,-2.28,3,11,11,5,1,10,2012,2009,,69.9,101.5,.284,.328,.552,50.0,41.1,6.9,10.5,.525,16.1,21.0,.203,-11.65,96.1,107.7,68.1,+.006,-2.21,104.8,107.1,-6.56
Western Kentucky,38,27,11,.711,11.08,3.65,14,4,14,3,9,5,2979,2674,,69.7,112.1,.398,.269,.574,51.5,47.9,10.2,9.6,.540,14.5,29.7,.285,+14.45,114.5,100.1,68.8,-.003,+3.72,106.9,103.2,+3.81
Western Michigan,32,17,15,.531,-2.22,-1.99,9,9,10,6,6,7,2402,2349,,69.4,107.8,.342,.352,.536,50.8,47.9,9.4,9.8,.499,13.3,30.6,.249,-2.02,106.2,108.2,67.8,+.010,-1.97,104.4,106.4,-2.51
Wichita State,33,25,8,.758,16.58,5.46,14,4,13,3,9,2,2731,2364,,70.0,117.3,.348,.392,.583,57.1,63.7,6.6,11.1,.551,14.1,35.5,.257,+19.03,121.0,101.9,68.6,-.026,+5.13,107.3,102.2,+1.55
William & Mary,31,19,12,.613,-1.36,-1.32,11,7,11,3,7,8,2636,2531,,71.4,117.6,.332,.436,.639,50.4,60.2,7.8,10.5,.605,15.6,22.4,.269,+0.09,115.3,115.2,70.0,+.098,-0.75,105.5,106.3,+3.56
Winthrop,31,19,12,.613,-1.63,-5.84,12,6,11,3,7,9,2464,2219,,72.4,109.8,.346,.439,.587,51.3,53.0,9.4,12.4,.559,17.0,27.2,.250,+0.85,106.1,105.2,71.6,-.037,-5.51,101.6,107.1,+2.13
Wisconsin,33,15,18,.455,10.38,9.50,7,11,11,7,3,8,2206,2177,,63.4,104.9,.327,.364,.539,49.7,51.8,8.6,9.7,.509,14.7,28.4,.228,+10.68,109.7,99.1,62.7,-.068,+9.89,110.9,101.0,+0.06
Wofford,34,21,13,.618,-0.96,-2.45,11,7,12,5,7,7,2578,2405,,67.8,111.9,.282,.454,.596,50.3,57.9,9.5,8.3,.566,16.0,25.2,.220,+0.59,109.1,108.5,66.1,+.043,-2.59,103.7,106.3,+2.05
Wright State,35,25,10,.714,0.58,-3.64,14,4,14,2,8,7,2500,2307,,70.0,101.4,.358,.348,.529,51.8,52.7,9.4,6.5,.491,16.3,28.8,.256,+2.89,100.6,97.7,68.3,+.074,-3.79,102.7,106.5,+2.23
Wyoming,33,20,13,.606,4.26,3.54,10,8,13,4,5,7,2633,2597,,74.7,103.3,.403,.450,.564,47.1,59.3,8.4,9.8,.523,16.1,19.2,.298,+4.99,105.6,100.6,73.5,+.068,+3.44,107.2,103.8,+2.31
Xavier,35,29,6,.829,19.08,9.45,15,3,17,1,9,2,2953,2616,,72.4,115.4,.410,.358,.601,55.1,57.3,8.0,8.4,.559,15.2,29.9,.320,+21.51,120.1,98.6,70.5,+.091,+9.35,109.9,100.6,+1.84
Yale,31,16,15,.516,-4.19,-2.83,9,5,9,3,7,11,2312,2288,,70.1,105.5,.307,.422,.562,49.8,61.0,9.3,8.2,.533,16.5,26.0,.221,-3.18,103.8,107.0,68.8,+.042,-1.86,104.8,106.7,+1.49
Youngstown State,32,8,24,.250,-13.66,-2.56,6,12,6,6,2,13,2410,2647,,74.2,100.7,.276,.337,.505,50.8,49.3,11.1,10.4,.483,16.2,35.6,.176,-14.56,101.4,115.9,71.1,-.010,-1.70,103.2,104.9,+5.26
