School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Temple,34,19,15,.559,10.58,7.61,12,4,10,4,7,5,2382,2281,1385,843,2012,.419,298,869,.343,398,578,.689,438,1245,375,274,109,356,,,,.287,.432,.521,49.7,44.5,,5.7,.493,13.5,,.198,+13.57,114.0,100.4,62.2,-.038,+8.04,107.7,99.7,+14.74
Tennessee,31,15,16,.484,11.19,10.93,7,9,10,4,4,9,2223,2195,,792,1759,.450,198,574,.345,441,644,.685,395,1176,463,185,113,500,,,,.366,.326,.538,52.3,58.5,,6.1,.507,19.5,,.251,+12.67,110.9,98.2,66.7,-.044,+12.03,108.9,96.8,+5.36
Tennessee State,28,11,17,.393,-8.25,-2.73,7,9,9,3,2,14,2172,2270,,792,1724,.459,207,602,.344,381,547,.697,325,896,433,286,102,478,,,,.317,.349,.547,46.1,54.7,,6.5,.519,19.4,,.221,-6.77,103.2,110.0,72.7,-.034,-2.01,103.7,105.7,+4.11
Tennessee Tech,34,27,7,.794,4.50,-3.08,15,1,15,0,11,6,2675,2307,,915,1906,.480,258,697,.370,587,807,.727,436,1309,569,271,108,541,,,,.423,.366,.584,55.2,62.2,,5.4,.548,19.1,,.308,+9.44,109.9,100.4,67.2,+.003,-2.73,103.6,106.4,+3.01
Tennessee-Martin,29,15,14,.517,-7.58,-2.62,7,9,10,4,3,9,2262,2225,1190,813,1843,.441,144,462,.312,492,740,.665,405,1096,472,310,122,427,,,,.402,.251,.515,48.5,58.1,,7.1,.480,16.3,,.267,-7.93,99.4,107.3,71.3,+.077,-2.88,102.9,105.8,+2.49
Texas,34,22,12,.647,14.31,9.98,10,6,10,5,7,3,2657,2489,1380,949,2096,.453,200,544,.368,559,814,.687,524,1356,516,211,131,466,,,,.388,.260,.535,53.3,54.4,,6.4,.500,15.8,,.267,+17.69,116.0,98.3,68.5,-.021,+10.18,109.3,99.1,+5.30
Texas A&M,31,9,22,.290,-3.03,6.91,3,13,5,9,3,9,2015,2292,1240,730,1781,.410,179,550,.325,376,577,.652,401,1137,458,163,113,533,,,,.324,.309,.490,50.7,62.7,,6.4,.460,20.6,,.211,-4.73,97.4,102.2,68.2,+.011,+7.73,108.5,100.8,-0.61
Texas Christian,31,16,15,.516,4.42,4.22,6,10,12,6,2,7,2645,2558,1250,928,2152,.431,229,670,.342,560,790,.709,470,1322,517,249,143,405,,,,.367,.311,.523,49.3,55.7,,6.7,.484,13.8,,.260,+4.23,110.0,105.8,76.5,-.029,+2.85,104.9,102.0,-2.37
Texas Southern,28,11,17,.393,-20.35,-11.52,10,8,8,3,3,11,1942,2189,1125,670,1637,.409,189,556,.340,413,601,.687,366,1024,345,166,43,490,,,,.367,.340,.505,48.6,51.5,,2.5,.467,20.3,,.252,-19.56,94.6,114.1,67.8,+.079,-11.68,97.3,109.0,+6.25
Texas Tech,32,23,9,.719,14.72,7.22,10,6,15,2,6,5,2532,2292,,931,1999,.466,146,388,.376,524,768,.682,419,1230,588,243,134,397,,,,.384,.194,.536,49.2,63.2,,6.5,.502,14.4,,.262,+17.24,114.6,97.4,69.8,+.061,+6.69,107.1,100.4,-0.13
Texas-Arlington,27,12,15,.444,-10.36,-6.51,9,11,8,5,4,10,2059,2101,,727,1616,.450,136,414,.329,469,707,.663,372,1034,307,215,71,411,,,,.438,.256,.527,51.2,42.2,,4.5,.492,17.4,,.290,-8.37,102.2,110.6,72.1,+.007,-4.92,99.8,104.7,+3.65
Texas-El Paso,32,10,22,.313,-1.92,3.12,3,15,9,7,0,12,2213,2305,1290,770,1718,.448,150,482,.311,523,725,.721,317,1086,477,200,108,504,,,,.422,.281,.537,48.5,61.9,,6.0,.492,19.6,,.304,-2.36,101.3,103.7,67.7,-.087,+2.72,105.4,102.7,+1.06
Texas-San Antonio,29,19,10,.655,-3.25,-7.84,13,7,10,2,7,8,2229,2096,1170,734,1750,.419,191,587,.325,570,887,.643,439,1196,420,187,82,427,,,,.507,.335,.513,52.5,57.2,,4.8,.474,16.4,,.326,-0.18,103.0,103.2,72.2,+.001,-6.45,99.1,105.5,-0.45
Toledo,30,16,14,.533,-0.90,0.93,11,7,11,2,4,11,2008,2052,1215,697,1587,.439,185,508,.364,429,644,.666,350,1005,352,235,69,507,,,,.406,.320,.530,50.4,50.5,,4.3,.497,21.1,,.270,+0.40,99.1,98.7,66.2,+.068,+1.51,106.5,105.0,+5.12
Towson,29,11,18,.379,-13.30,-3.33,7,11,6,6,4,9,1694,1983,,641,1503,.426,94,327,.287,318,514,.619,308,992,384,209,95,527,,,,.342,.218,.485,48.5,59.9,,5.5,.458,23.2,,.212,-12.90,90.4,103.3,66.7,+.113,-2.34,101.1,103.4,-5.99
Troy,28,18,10,.643,-3.12,-6.19,14,6,9,2,8,6,2109,2023,1140,753,1687,.446,258,729,.354,345,506,.682,307,952,404,265,103,371,,,,.300,.432,.547,47.0,53.7,,6.4,.523,16.1,,.205,+0.15,104.2,104.1,69.1,+.044,-4.96,102.6,107.6,+1.40
Tulane,29,14,15,.483,3.41,6.67,5,11,8,7,5,6,2094,2129,1175,797,1744,.457,134,443,.302,366,546,.670,376,1049,449,238,100,482,,,,.313,.254,.523,50.1,56.3,,5.8,.495,19.4,,.210,+3.07,104.8,101.7,69.2,+.041,+6.18,105.9,99.7,+2.95
Tulsa,34,27,7,.794,12.66,2.30,15,3,13,3,10,2,2726,2363,1365,961,2016,.477,259,639,.405,545,724,.753,373,1214,586,269,153,436,,,,.359,.317,.578,50.9,61.0,,7.7,.541,15.6,,.270,+15.59,116.0,100.4,69.5,+.001,+2.03,103.9,101.9,-1.44
UC-Irvine,32,21,11,.656,3.44,-0.19,13,5,10,2,7,6,2220,2089,1295,783,1652,.474,177,477,.371,477,698,.683,339,1121,405,206,76,457,,,,.423,.289,.560,53.3,51.7,,4.4,.528,18.7,,.289,+6.47,108.0,101.5,64.9,+.015,-0.11,103.2,103.4,+1.86
UC-Riverside,26,8,18,.308,-7.18,-0.62,5,13,4,7,4,10,1678,1835,1040,601,1398,.430,153,482,.317,323,501,.645,299,918,330,127,116,421,,,,.358,.345,.513,49.3,54.9,,7.8,.485,20.5,,.231,-8.86,99.0,107.9,67.3,-.020,+0.71,103.5,102.8,+4.39
UC-Santa Barbara,31,20,11,.645,5.55,-0.05,11,7,11,2,5,8,2066,1889,,693,1544,.449,201,499,.403,479,634,.756,301,1078,454,171,87,423,,,,.411,.323,.560,52.6,65.5,,5.4,.514,18.6,,.310,+8.87,108.2,99.3,63.4,-.058,+0.45,103.3,102.9,+3.37
UCLA,33,21,12,.636,13.14,10.77,11,7,11,4,5,6,2476,2398,1330,902,1912,.472,223,572,.390,449,649,.692,393,1209,475,182,93,496,,,,.339,.299,.558,52.1,52.7,,4.6,.530,18.3,,.235,+16.34,113.7,97.3,68.1,+.048,+12.00,110.3,98.3,+8.58
University of California,32,23,9,.719,13.08,7.45,12,6,18,1,4,7,2310,2130,,835,1849,.452,187,595,.314,453,669,.677,365,1087,487,254,132,423,,,,.362,.322,.533,48.8,58.3,,7.6,.502,16.3,,.245,+16.03,109.8,93.7,66.6,+.088,+7.89,108.1,100.2,-5.85
Utah,30,21,9,.700,10.68,5.18,10,4,14,2,6,6,2018,1839,,688,1467,.469,236,582,.405,406,603,.673,263,917,439,180,82,397,,,,.411,.397,.575,50.6,63.8,,5.6,.549,18.5,,.277,+14.08,111.4,97.3,62.1,+.010,+5.38,106.4,101.0,+1.57
Utah State,31,23,8,.742,5.63,-1.70,13,5,14,2,7,5,2076,1800,1245,751,1596,.471,144,415,.347,430,599,.718,357,1116,443,155,93,424,,,,.375,.260,.552,55.0,59.0,,5.6,.516,18.4,,.269,+9.17,106.3,97.2,63.3,-.025,-2.19,102.6,104.8,-1.62
VMI,28,10,18,.357,-9.14,0.30,5,11,7,5,3,11,2141,2300,1125,775,1849,.419,205,646,.317,386,555,.695,393,1021,436,287,81,521,,,,.300,.349,.507,46.5,56.3,,4.6,.475,19.8,,.209,-7.23,99.3,106.5,77.7,+.015,+2.14,103.9,101.8,+8.63
Valparaiso,33,25,8,.758,9.38,-1.24,12,2,11,1,8,5,2564,2180,1325,893,1989,.449,275,785,.350,503,754,.667,448,1242,570,334,136,437,,,,.379,.395,.546,50.8,63.8,,7.3,.518,15.7,,.253,+13.63,111.5,97.8,68.7,-.032,-1.66,103.2,104.8,+2.06
Vanderbilt,32,17,15,.531,6.67,7.58,6,10,13,4,2,9,2290,2318,1280,791,1781,.444,282,763,.370,426,582,.732,315,1021,491,209,59,508,,,,.327,.428,.557,47.9,62.1,,3.3,.523,19.8,,.239,+7.14,107.6,100.5,69.1,+.060,+8.44,107.5,99.0,-3.40
Vermont,29,21,8,.724,-3.74,-10.81,13,3,10,1,7,5,2186,1981,1175,790,1769,.447,183,525,.349,423,579,.731,438,1122,407,223,73,404,,,,.327,.297,.535,54.1,51.5,,4.4,.498,16.5,,.239,-2.41,105.8,108.2,68.1,+.026,-12.20,96.1,108.3,-7.00
Villanova,32,19,13,.594,10.71,6.18,7,9,15,4,2,8,2266,2121,,785,1699,.462,187,477,.392,509,686,.742,380,1219,459,213,126,581,,,,.404,.281,.560,53.9,58.5,,6.7,.517,22.3,,.300,+13.14,106.7,93.5,67.3,-.055,+6.67,106.7,100.1,-4.50
Virginia,29,17,12,.586,13.21,7.90,7,9,13,4,3,7,2308,2154,,819,1770,.463,162,487,.333,508,707,.719,408,1110,416,189,131,454,,,,.399,.275,.548,52.7,50.8,,7.5,.508,17.7,,.287,+12.92,112.0,99.1,69.4,-.017,+8.00,108.1,100.1,-3.62
Virginia Commonwealth,32,21,11,.656,1.20,-2.38,11,7,15,2,4,8,2326,2208,1295,811,1890,.429,211,624,.338,493,734,.672,383,1283,393,190,176,490,,,,.388,.330,.520,49.1,48.5,,8.6,.485,18.0,,.261,+3.53,102.9,99.3,70.9,+.010,-2.17,100.5,102.7,-2.10
Virginia Tech,28,10,18,.357,2.56,3.99,4,12,9,6,1,10,1943,1983,1125,681,1600,.426,194,564,.344,387,565,.685,418,1115,355,181,139,536,,,,.353,.353,.520,54.6,52.1,,8.6,.486,22.3,,.242,+2.10,104.3,102.2,67.3,-.098,+4.00,104.3,100.3,-5.08
Wagner,29,19,10,.655,-4.45,-9.24,15,5,11,2,8,8,2362,2223,1175,867,1861,.466,209,570,.367,419,591,.709,347,1056,498,259,96,455,,,,.318,.306,.551,48.7,57.4,,5.4,.522,17.5,,.225,-3.17,103.1,106.2,73.3,+.017,-10.18,97.9,108.1,+0.12
Wake Forest,34,21,13,.618,15.25,10.28,9,7,13,3,5,7,2789,2620,,1001,2094,.478,240,655,.366,547,741,.738,438,1309,553,220,140,497,,,,.354,.313,.570,52.0,55.2,,6.6,.535,16.9,,.261,+17.35,118.6,101.3,69.5,+.006,+11.24,109.3,98.1,+5.85
Washington,29,11,18,.379,4.39,10.10,5,13,6,6,4,11,2088,2236,,732,1663,.440,177,480,.369,447,667,.670,359,1052,388,162,139,502,,,,.401,.289,.527,49.4,53.0,,7.8,.493,20.2,,.269,+5.44,105.3,99.8,71.3,+.010,+12.08,111.0,98.9,+7.60
Washington State,27,6,21,.222,-3.06,6.94,1,17,6,9,0,12,1900,2170,1080,649,1565,.415,175,545,.321,427,605,.706,331,913,294,166,63,416,,,,.387,.348,.513,48.7,45.3,,4.0,.471,18.3,,.273,-4.94,104.3,109.3,69.8,-.088,+9.36,108.9,99.5,-7.28
Weber State,29,18,11,.621,0.36,-1.94,8,6,10,3,3,7,2172,2027,,741,1633,.454,191,486,.393,499,700,.713,345,1041,409,189,29,413,,,,.429,.298,.553,53.8,55.2,,1.9,.512,17.4,,.306,+1.76,106.1,104.4,68.1,-.011,-2.95,101.5,104.4,+2.81
West Virginia,28,8,20,.286,-1.37,5.89,1,15,5,8,2,9,2045,2209,,741,1725,.430,163,494,.330,400,587,.681,423,1090,396,235,103,496,,,,.340,.286,.510,50.5,53.4,,5.9,.477,19.8,,.232,-2.62,103.4,106.1,72.0,-.029,+7.12,106.5,99.3,-0.46
Western Carolina,28,12,16,.429,-7.89,-3.01,6,10,6,7,6,8,2180,2177,1150,780,1737,.449,177,555,.319,443,602,.736,354,1049,438,212,116,500,,,,.347,.320,.539,49.5,56.2,,6.5,.500,19.8,,.255,-6.37,100.0,106.4,71.6,-.005,-1.52,102.4,104.0,-4.35
Western Illinois,28,12,16,.429,-7.45,-3.07,3,11,9,7,3,8,2061,2086,,714,1653,.432,206,582,.354,427,583,.732,358,1009,442,157,60,401,,,,.353,.352,.534,50.3,61.9,,3.8,.494,17.2,,.258,-9.31,102.5,111.8,68.7,+.015,-4.25,101.9,106.2,-8.54
Western Kentucky,32,28,4,.875,10.46,-0.28,13,1,14,0,10,3,2491,2069,1295,876,1884,.465,279,734,.380,460,658,.699,410,1229,501,228,106,456,,,,.349,.390,.567,54.6,57.2,,5.9,.539,17.2,,.244,+14.51,110.5,96.0,67.5,+.060,+0.23,103.3,103.0,+0.29
Western Michigan,30,17,13,.567,0.72,-0.42,10,8,11,4,6,8,2206,2172,,766,1792,.427,240,660,.364,434,606,.716,400,1033,380,239,57,399,,,,.338,.368,.530,49.9,49.6,,3.6,.494,16.1,,.242,+3.00,107.6,104.6,66.9,+.030,-0.17,104.6,104.8,+1.10
Wichita State,30,15,15,.500,0.81,0.15,9,9,11,3,3,9,2186,2166,1215,724,1593,.454,199,523,.380,539,739,.729,365,1065,433,153,83,468,,,,.464,.328,.562,52.5,59.8,,5.0,.517,19.4,,.338,+0.61,107.8,107.2,66.9,-.007,-0.19,103.8,104.0,-1.21
William & Mary,29,10,19,.345,-6.08,-1.16,7,11,7,4,2,13,1827,1950,1160,632,1617,.391,185,579,.320,378,590,.641,390,1108,357,175,44,424,,,,.365,.358,.481,52.1,56.5,,2.8,.448,18.3,,.234,-5.62,96.6,102.2,65.4,-.029,+0.44,103.9,103.4,+4.55
Winthrop,31,19,12,.613,-6.54,-8.21,10,4,9,4,7,5,2092,2018,1250,725,1735,.418,194,630,.308,448,684,.655,405,1178,359,236,129,459,,,,.394,.363,.508,52.1,49.5,,7.7,.474,18.2,,.258,-5.31,97.3,102.6,65.9,+.038,-10.73,97.2,107.9,-0.98
Wisconsin,32,19,13,.594,10.09,9.22,11,5,12,1,6,8,2144,2101,,731,1675,.436,211,593,.356,471,655,.719,328,1032,407,188,60,414,,,,.391,.354,.540,49.9,55.7,,3.5,.499,17.2,,.281,+13.22,110.7,97.5,63.3,+.049,+10.57,109.1,98.6,+8.49
Wofford,29,11,18,.379,-7.03,1.13,5,11,9,5,1,12,1939,2002,1170,711,1802,.395,178,604,.295,339,509,.666,353,1064,379,198,100,371,,,,.282,.335,.474,46.9,53.3,,5.9,.444,15.4,,.188,-7.70,94.1,101.8,67.3,+.015,+2.75,104.5,101.7,+8.52
Wright State,28,17,11,.607,0.99,-1.60,9,7,11,3,6,7,2064,1981,,698,1455,.480,222,548,.405,446,657,.679,254,868,404,163,70,375,,,,.452,.377,.584,47.2,57.9,,4.3,.556,17.5,,.307,+2.67,110.9,108.3,65.2,+.033,-2.09,102.6,104.7,-7.70
Wyoming,31,22,9,.710,8.62,2.72,11,3,14,1,6,6,2324,2129,,795,1745,.456,132,440,.300,602,862,.698,394,1245,418,212,136,449,,,,.494,.252,.539,55.3,52.6,,7.6,.493,17.2,,.345,+11.01,107.8,96.7,69.0,+.032,+3.51,105.8,102.3,-5.47
Xavier,32,26,6,.813,13.90,4.09,14,2,13,1,9,4,2317,2003,1285,777,1732,.449,197,552,.357,566,785,.721,389,1188,400,215,143,435,,,,.453,.319,.550,52.7,51.5,,7.6,.505,17.1,,.327,+18.60,111.2,92.6,67.0,+.051,+5.10,106.9,101.8,+5.37
Yale,32,21,11,.656,-0.08,-5.32,11,3,11,2,9,5,2394,2255,,804,1877,.428,228,671,.340,558,796,.701,420,1262,456,229,93,488,,,,.424,.357,.531,53.3,56.7,,5.2,.489,17.8,,.297,+1.09,102.9,101.8,73.1,+.040,-6.19,99.8,106.0,-10.05
Youngstown State,28,5,23,.179,-12.89,-0.16,2,14,5,7,0,15,1808,2100,1120,620,1550,.400,143,442,.324,425,575,.739,308,907,364,181,78,404,,,,.371,.285,.496,46.8,58.7,,5.0,.446,18.1,,.274,-14.67,95.7,110.3,67.5,-.003,+0.89,104.7,103.8,-2.58
